product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MCD15A3H,Lai_500m,A2018281,08/10/2018,0.5,6.4,1000.5999,5.9,3.8337,2.1414,1.4633,289,261,90.31,2.0183E+12,2.1
MCD15A3H,Lai_500m,A2018285,12/10/2018,1.1,5.4,222,4.3,4.1887,1.6116,1.2695,289,53,18.34,2.0183E+12,F
MCD15A3H,Lai_500m,A2018289,16/10/2018,1.8,5.3,1294.7988,3.5,4.4803,0.2175,0.4664,289,289,100,2.0183E+12,4.1
MCD15A3H,Lai_500m,A2018293,20/10/2018,1.5,5.3,1252.0001,3.8,4.3322,0.1677,0.4095,289,289,100,2.0183E+12,4.3
MCD15A3H,Lai_500m,A2018297,24/10/2018,0.9,5,868.4996,4.1,3.0052,1.2116,1.1007,289,289,100,2.0183E+12,2.5
MCD15A3H,Lai_500m,A2018301,28/10/2018,1.1,4.4,623.0004,3.3,2.1557,0.8506,0.9223,289,289,100,2.01831E+12,1.5
MCD15A3H,Lai_500m,A2018305,01/11/2018,0.7,1.1,267.4996,0.4,0.9256,0.0062,0.0787,289,289,100,2.01831E+12,0.9
MCD15A3H,Lai_500m,A2018309,05/11/2018,0.7,1.2,259.4995,0.5,0.8979,0.0056,0.0748,289,289,100,2.01831E+12,0.9
MCD15A3H,Lai_500m,A2018313,09/11/2018,0.6,1.2,244.3995,0.6,0.8457,0.0074,0.086,289,289,100,2.01832E+12,0.7
MCD15A3H,Lai_500m,A2018317,13/11/2018,0,0,0,0,0,0,0,289,0,0,2.01832E+12,F
MCD15A3H,Lai_500m,A2018321,17/11/2018,0.1,0.6,22,0.5,0.2444,0.0227,0.1506,289,90,31.14,2.01833E+12,F
MCD15A3H,Lai_500m,A2018325,21/11/2018,0.6,1.1,202.7996,0.5,0.7017,0.0036,0.0597,289,289,100,2.01833E+12,0.6
MCD15A3H,Lai_500m,A2018329,25/11/2018,0.5,0.7,166.9002,0.2,0.5877,0.0042,0.0646,289,284,98.27,2.01833E+12,0.5
MCD15A3H,Lai_500m,A2018333,29/11/2018,0.1,1,104.8999,0.9,0.4925,0.0306,0.1748,289,213,73.7,2.01834E+12,F
MCD15A3H,Lai_500m,A2018337,03/12/2018,0,0,0,0,0,0,0,289,0,0,2.01835E+12,F
MCD15A3H,Lai_500m,A2018341,07/12/2018,0.5,0.8,150.2,0.3,0.5197,0.0024,0.0491,289,289,100,2.019E+12,0.5
MCD15A3H,Lai_500m,A2018345,11/12/2018,0.4,0.9,155.5,0.5,0.5381,0.0046,0.0676,289,289,100,2.019E+12,0.5
MCD15A3H,Lai_500m,A2018349,15/12/2018,0.5,1,159,0.5,0.5502,0.0067,0.0816,289,289,100,2.019E+12,0.5
MCD15A3H,Lai_500m,A2018353,19/12/2018,0.3,0.7,144.7,0.4,0.5007,0.0028,0.0533,289,289,100,2.01901E+12,0.5
MCD15A3H,Lai_500m,A2018357,23/12/2018,0.5,0.9,158.5,0.4,0.5484,0.0054,0.0735,289,289,100,2.01901E+12,0.5
MCD15A3H,Lai_500m,A2018361,27/12/2018,0.1,0.6,32.8,0.5,0.2523,0.0243,0.156,289,130,44.98,2.01901E+12,0.1
MCD15A3H,Lai_500m,A2018365,31/12/2018,0.3,0.8,143.6,0.5,0.4969,0.0023,0.048,289,289,100,2.01901E+12,0.5
MCD15A3H,Lai_500m,A2019001,01/01/2019,0.3,0.9,149.5,0.6,0.5173,0.0044,0.0664,289,289,100,2.01901E+12,0.5
MCD15A3H,Lai_500m,A2019005,05/01/2019,0.3,0.7,146.7,0.4,0.5076,0.0015,0.0392,289,289,100,2.01901E+12,0.5
MCD15A3H,Lai_500m,A2019009,09/01/2019,0.4,0.8,159.0001,0.4,0.5521,0.0033,0.0577,289,288,99.65,2.01902E+12,0.5
MCD15A3H,Lai_500m,A2019013,13/01/2019,0.3,0.5,75.1,0.2,0.4753,0.0041,0.0643,289,158,54.67,2.01902E+12,F
MCD15A3H,Lai_500m,A2019017,17/01/2019,0.3,0.5,2.6,0.2,0.4333,0.0089,0.0943,289,6,2.08,2.01902E+12,F
MCD15A3H,Lai_500m,A2019021,21/01/2019,0.3,0.5,136.7,0.2,0.478,0.0025,0.0499,289,286,98.96,2.01903E+12,0.5
MCD15A3H,Lai_500m,A2019025,25/01/2019,0.4,0.7,155.8,0.3,0.5391,0.0029,0.0535,289,289,100,2.01903E+12,0.5
MCD15A3H,Lai_500m,A2019029,29/01/2019,0.3,0.6,137.2,0.3,0.49,0.0023,0.0483,289,280,96.89,2.01904E+12,0.5
MCD15A3H,Lai_500m,A2019033,02/02/2019,0.3,3,156.8,2.7,0.5426,0.0691,0.2628,289,289,100,2.01904E+12,0.5
MCD15A3H,Lai_500m,A2019037,06/02/2019,0.3,0.9,145.8,0.6,0.5045,0.002,0.0442,289,289,100,2.01904E+12,0.5
MCD15A3H,Lai_500m,A2019041,10/02/2019,0.1,0.4,92.7002,0.3,0.3208,0.0019,0.0438,289,289,100,2.01905E+12,0.3
MCD15A3H,Lai_500m,A2019045,14/02/2019,0.4,0.7,159.3001,0.3,0.5512,0.0027,0.052,289,289,100,2.01905E+12,0.5
MCD15A3H,Lai_500m,A2019049,18/02/2019,0.3,0.6,144.1,0.3,0.4986,0.0026,0.0506,289,289,100,2.01905E+12,0.5
MCD15A3H,Lai_500m,A2019053,22/02/2019,0.3,0.7,171.1,0.4,0.592,0.0051,0.0714,289,289,100,2.01906E+12,0.6
